year,rank,name,genre,lyricist,lyrics
1990,83,애송이의 사랑,발라드,최석영,"잠 못 이룬 새벽 난 꿈을
 꾸고 있어
 흐느낀 만큼 지친 눈으로
 바라본 우리의 사랑은
 너의 미소처럼 수줍길 바래
 조금만 더 가까이 내곁에
 있어줘
 널 사랑하는 만큼 기대
 쉴 수 있도록
 지친 어둠이 다시 푸른 눈 뜰때
 지금 모습 그대로
 uh baby 제발 내 곁에 있어줘
 잃어버린 만큼 자유롭다는 걸
 세상은 쉽게 잊으려 해
 소중한 우리의 바램이
 다시 피어날 그 날을 꿈꾸며
 조금만 더 가까이
 내곁에 있어줘
 We can reach the
 other side
 If we hold on to the
 passion
 지친 어둠이 다시 푸른
 눈 뜰때
 Getting closer day
 by day
 uh baby 제발 내 곁에 있어줘
 만들고 싶진 않아 세상이
 바라는 걸
 우리만의 미랠 만들거야
 작지만 소중한 꿈을 위해
 조금만 더 가까이
 내곁에 있어줘
 널 사랑하는 만큼 기대
 쉴 수 있도록
 지친 어둠이 다시 푸른 눈 뜰때
 지금 모습 그대로
 uh baby 제발 내 곁에 있어
 지금 이대로 내 곁에 있어줘
 널 사랑하는 만큼 기대
 쉴 수 있도록
 지친 어둠이 다시 푸른 눈 뜰때
 지금 모습 그대로
 uh baby 제발 내 곁에 있어줘
 Baby 내 곁에 있어줘"
1990,84,입영열차안에서,발라드,박주연,"어색해진 짧은 머리를
 보여주긴 싫었어
 손 흔드는 사람들 속에
 그댈 남겨 두기 싫어
 삼년이라는 시간 동안
 그대 나를 잊을까
 기다리지 말라고 한건
 미안했기 때문이야
 그곳의 생활들이
 낯설고 힘들어
 그대를 그리워 하기 전에
 잠들지도 모르지만
 어느날 그대 편질 받는다면
 며칠동안 나는 잠도 못 자겠지
 이런 생각만으로 눈물 떨구네
 내 손에 꼭 쥔 그대 사진위로
 
 삼년이라는 시간 동안
 그대 나를 잊을까
 기다리지 말라고 한건
 미안했기 때문이야
 그곳의 생활들은
 낯설고 힘들어
 그대를 그리워 하기 전에
 잠들지도 모르지만
 어느날 그대 편질 받는다면
 며칠동안 나는 잠도 못 자겠지
 이런 생각만으로 눈물 떨구네
 내 손에 꼭 쥔 그대 사진위로
 이런 생각만으로 눈물 떨구네
 내 손에 꼭 쥔 그대 사진위로"
1990,85,난 멈추지 않는다,댄스,조진호,"이제 모든걸 다시 시작해 내겐 아직도 시간이 있어
 때론 상처가 좌절로 남아 돌이킬수 없는 후회도 하고
 
 그러나 우리 잊어선 안돼 지금의 나는 내가 아닌걸
 신문에 실려온 얘기들 헝클어진 우리들을 탓할순 없어
 
 이제 모든걸 다시 시작해 이렇게 여기서 끝낼순 없어
 내겐 아직도 시간이 있어 지금 이렇게 지금 멈출수는 없어
 
 신문에 실려온 얘기들 헝클어진 우리들을 탓할순 없어
 
 이제 모든걸 다시 시작해 이렇게 여기서 끝낼순 없어
 내겐 아직도 시간이 있어 지금 이렇게 지금
 
 나는 여기서 멈출순 없어 이제 모든걸 다시 시작해
 나는 여기서 멈출순 없어 이제 모든걸 다시 시작해"
1990,86,걸어서 하늘까지,"록/메탈, 국내드라마",손태재,"눈 내리는 밤은 언제나 참기 힘든 지난 추억이
 가슴 깊은 곳에 숨겨둔 너를 생각하게 하는데
 어둔 미로 속을 헤매던 과거에는
 내가 살아가는 그 이유 몰랐지만
 하루를 살 수 있었던 건 네가 있다는 그 것
 너에게 모두 주고 싶어 너를 위하여
 마지막 그 하나까지
 
 말이 없이 살아가라고 아주 쉽게 충고하지만
 세상사는 어떤 사람도 강요하지 못해 나에게
 어둔 미로 속을 헤매던 과거에는
 내가 살아가는 그 이유 몰랐지만
 하루를 살 수 있었던 건 네가 있다는 그 것
 너에게 모두 주고 싶어 너를 위하여
 걸어서 저 하늘까지"
1990,87,립스틱 짙게 바르고,성인가요/트로트,양인자,"내일이면 잊으리 꼭 잊으리
 립스틱 짙게 바르고
 사랑이란 길지가 않더라
 영원하지도 않더라
 아침에 피웠다가
 저녁에 지고 마는
 나팔꽃보다 짧은 사랑아
 속절없는 사랑아
 마지막선물 잊어 주리라
 립스틱 짙게 바르고
 별이 지고 이밤도 가고나면
 내 정녕 당신을 잊어주리라
 아침에 피웠다가
 저녁에 지고마는
 나팔꽃보다 짧은 사랑아
 속절없는 사랑아
 마지막 선물 잊어주리라
 립스틱 짙게 바르고
 별이 지고 이밤도 가고나면
 내정녕 당신을 잊어주리라
 별이 지고 이밤도 가고나면
 내 정녕 당신을 잊어 주리라"
1990,88,외롭지만 혼자 걸을 수 있어,발라드,김종진,"많은 사람들속에
 슬픈 얼굴 하나 없어
 다가서서 말을 붙이곤해도
 모두 바쁜듯이 제 갈길만가네
 
 홀로 길을 걸을때는
 좋은 친구가 필요해
 다정스레 얘길 나눈다해도
 모두 좋은친구 일수 없는거야
 
 웃음띠며 바라보는
 그런 느낌 느끼고파
 미소지며 다가오는
 따스함이 이젠 없어
 
 그래 외롭지만
 혼자 걸을수있어 ,,"
1990,89,너를 처음만난 그때,발라드,전상진,"너를 처음만난 그때
 
 가르쳐 줄수는 없을까
 내가 정말 살아있다는 걸 느낀건
 너를 처음만난 그때
 가르쳐 줄수는 없을까
 내가 정말 나를 사랑하게 된것은
 너를 사랑했던 그때란걸
 달아나지마
 난 너의 전불 원하지는 않아
 그렇지만 아이처럼 조르고 싶어
 이젠 더이상 너에게로 가까이
 다가갈 수 없는걸 알아
 그냥 이렇게 바라만 볼꺼야
 슬프지 않아
 너는 항상 이렇게
 기다리고 있는걸 알아
 그냥 이대로 사랑을 할꺼야
 
 달아나지마
 난 너의 전불 원하지는 않아
 그렇지만 아이처럼 조르고 싶어
 이젠 더이상 너에게로 가까이
 다가갈수 없는걸 알아
 그냥 이렇게 바라만 볼꺼야
 슬프지 않아
 너는 항상 이렇게
 기다리고 있는걸 알아
 그냥 이대로 사랑을 할꺼야
 이젠 더이상 너에게로 가까이
 다가갈수 없는걸 알아
 그냥 이렇게 바라만 볼꺼야
 슬프지 않아
 너는 항상 이렇게
 기다리고 있는걸 알아
 그냥 이대로 사랑을 할꺼야"
1990,90,한사람을 위한 마음,발라드,오태호,"힘들게 보낸 나의 하루엔
 짧은 입맞춤을 해주던 사람
 언젠간 서로가 더 먼 곳을 보며
 결국엔 헤어질것을 알았지만
 너의 안부를 묻는 사람들
 나를 어렵게 만드는 얘기들
 왜 슬픈예감은 틀린적이 없나
 너를 잊겠다는 거짓말을 두고
 돌아오긴 했지만
 언제 오더라도 너만을
 기다리고 싶어
 다시 처음으로 모든걸
 되돌리고 싶어
 이제는 어디로 나는 어디로
 아직 너의 그 고백들은 선한데
 너를 닮아주었던 장미꽃도
 한사람을 위한 마음도
 모두 잊겠다는 거짓말을 두고
 돌아오긴 했지만
 너의 안부를 묻는 사람들
 나를 어렵게 만드는 얘기들
 왜 슬픈 예감은 틀린적이 없나
 너를 잊겠다는 거짓말을 두고
 돌아오긴 했지만
 언제 오더라도 너만을
 기다리고 싶어
 다시 처음으로 모든걸
 되돌리고 싶어
 이제는 어디로 나는 어디로
 아직 너의 그 고백들은 선한데
 너를 닮아주었던 장미꽃도
 한사람을 위한 마음도
 모두 잊겠다는 거짓말을 두고
 돌아오긴 했지만"
1990,91,영원,발라드,주영훈,"힘없이 내 품에 안긴채
 그렇게 날 떠났지
 어느 하늘을 보고 울어야
 가슴에 묻힌 널 만날까
 때론 잊으려 했지
 너의 바램도 그럴테니
 하지만 이길 수 없는 아픔을
 먼저 떠나간 니가 알리 없잖아
 미안해 이젠 갈께 너를 따라서
 더 이상의 인연 없는
 비틀린 세상 등지고
 받아줘 너를 잃곤 살 수 없는 난
 처음부터 내 인생에
 넌 마지막 연인이니까
 너를 사랑하는 길
 그건 잊어주는 거라고
 하지만 감추지 못해 흐르던
 너의 눈물까지 잊을수는 없잖아
 미안해 이젠 갈께 너를 따라서
 더 이상의 인연 없는
 비틀린 세상 등지고
 받아줘 너를 잃곤 살 수 없는 난
 처음부터 내 인생에
 넌 마지막 연인이니까"
1990,92,그녀와의 이별,댄스,유유진,"이제 우리 정말 끝난거야
 니가 다시 확인시켜줬지
 그럴 필요까진 없었는데
 마지막 자존심까지 무너졌어
 나를 만나기전 헤어졌던
 예전의 그녀에게서
 너를 떠나달란 말을 듣게 했어
 미안하단 말과 함께
 믿지 않았어 그녀의
 일방적인 얘기들
 나를 속이며 그동안
 만나왔단 얘기도
 너를 사랑한 그녀의
 거짓말이었기를
 비참하게 난 끝까지
 어리석게 널 믿어 버렸어
 하지만 나의 마지막 기대마저도
 모두 무너진 거야 술취해
 또 다시 너를 찾아가
 그녈 안아주는 너를 보았어
 지금 내눈에 흐른 눈물은
 너도 모른척 해줘
 남겨진 미련도 없지만 모두
 니가 가져 버려
 며칠이 지났어 널 잊은줄 알았어
 그런데 지금 니가 돌아오길
 바라는 내가 미울뿐야
 믿지 않았어 그녀의
 일방적인 얘기들
 나를 속이며 그동안
 만나왔단 얘기도
 너를 사랑한 그녀의
 거짓말이었기를
 비참하게 난 끝까지
 어리석게 널 믿어 버렸어
 하지만 나의 마지막 기대마저도
 모두 무너진 거야 술취해
 또 다시 너를 찾아가
 그녈 안아주는 너를 보았어
 지금 내눈에 흐른 눈물은
 너도 모른척 해줘
 남겨진 미련도 없지만 모두
 니가 가져 버려
 며칠이 지났어 널 잊은줄 알았어
 그런데 지금 니가 돌아오길
 바라는 내가 미울뿐야"
1990,93,그래도 이제는,록/메탈,채정은,"그 모든건 어린 내가 꿈꾸던
 그대로 되지는 않았어
 내가 너무 쉽게 생각했었나
 아니면 약해서인가
 사람도 무섭고
 사랑은 더 힘들고
 가끔씩은 많지 않은 나이가
 오히려 부담이됐지
 작은일도 책임져야한다는
 의무도 숨막히게해
 걷지도 못할만큼
 고민도 쌓이지만
 그래도 이제는
 앞만 보며 가는 거야
 날 기다릴 세상이 있으니
 
 걷지도 못할만큼
 고민도 쌓이지만
 그래도 이제는
 앞만 보며 가는 거야
 날 기다릴 세상이 있으니
 그래도 이제는
 앞만 보며 가는 거야
 날 기다릴 세상이 있으니
 
 그래도 이제는
 앞만 보며 가는 거야
 날 기다릴 세상이 있으니
 그래도 이제는
 앞만 보며 가는 거야
 날 기다릴 세상이 있으니"
1990,94,영원히 내게,발라드,김신우,"이 넓은 세상에
 날 위한 건 너 하나였어
 밤 새워 그렇게도 눈물 흘렸지
 어려움 속에 어디에 있는지
 모르는체 헤매이다가
 나 또한 볼 수 없는 거릴 걸었어
 어딘지 모를
 지금 내게 무엇도 필요치 않아
 나를 대신하던 너 였어
 이제 너를 나 없는 어둠 속에서
 슬프게 할 순 없어
 다시 와 내게로 널 위한 건
 세상에 나 만이 알아
 나에게 돌아와
 이젠 내게 있어 줘
 영원히 내게
 
 지금 내게 무엇도 필요치않아
 나를 대신하던 너 였어
 이젠 너를 나 없는 어둠속에서
 슬프게 할 순 없어
 다시 와 내게로 널 위한 건
 세상에 나 만이 알아
 나에게 돌아와
 이젠 내게 있어 줘
 영원히 내게
 나에게 돌아와
 이젠 내게 있어 줘
 
 영원히 내게"
1990,95,그대 슬픔까지 사랑해,발라드,이지심,"그대 눈물같은 바람이 나의 어깨를 스치면
 내 가슴속에 추억들이 하나둘 깨어나
 이밤도 외로운 날지켜주네
 슬픈 어둠속에 홀로 앉아있는 사람을
 그대 사랑하던 기억은 아직 내곁에 있는데
 그 시간들은 두번다시 올수가 없겠지
 단 한번 그날이 돌아온다면
 나는 말할텐데 그대 슬픔까지 사랑해
 단 한번 단 한번 만이라도
 가슴을 열어 나의 눈물을
 너에게 보여줄수 있다면
 단한번 내 사랑아 그대 떠난
 시간을 돌리고 싶어라 아~~~~~~아~~~
 
 단 한번 단 한번 만이라도
 가슴을 열어 나의 눈물을
 너에게 보여줄수 있다면
 단한번 내 사랑아 그대 떠난
 시간을 돌리고 싶어라 아~~~~~~아~~~
 단한번 내 사랑아 그대 떠난
 시간을 돌리고 싶어라 아~~~~~~아~~~"
1990,96,내가 너를 느끼듯이,발라드,손지창,"사랑했던 그모든 기억이 모두 거짓으로 느껴지고
 
 돌이킬수 없는 이별에 자꾸만 슬픔이
 
 떠나가는 그대를 보면서 나는 붙잡지도 못하고
 
 걷잡을수 없이 아픈마음에 어둠을 헤매네
 
 내게는 네가 필요해 말을 하려했지만
 
 그댄 나를 외면한채 멀리 사라져 가네
 
 지금 이시간들이 내겐 너무 힘겨워 견딜수가 없어
 
 너만을 사랑해 말을 하고 싶었어
 
 너를 쉽게 잊지 못할꺼야 내가 너를 느끼듯이
 
 내가 나를 느끼는 그때 다시 내게로 돌아와줘"
1990,97,추억의 책장을 넘기면,발라드,송시현,"가물거리는
 추억의 책장을 넘기면
 오 끝내 이루지 못한
 아쉬움과 초라한 속죄가
 옛 이야기처럼
 뿌연 창틀에 먼지처럼
 오 가슴에 쌓이네
 이젠 멀어진 그대 미소처럼
 비바람이 없어도
 봄은 오고 여름은 가고
 오 그대여
 눈물이 없어도
 꽃은 피고 낙엽은 지네
 오 내 남은 그리움
 세월에 띄우고
 잠이 드네 꿈을 꾸네
 옛 이야기처럼
 뿌연 창틀에 먼지처럼
 오 가슴에 쌓이네
 이젠 멀어진 그대 미소처럼
 비바람이 없어도
 봄은 오고 여름은 가고
 오 그대여
 눈물이 없어도
 꽃은 피고 낙엽은 지네
 오 내 남은 그리움
 세월에 띄우고
 잠이 드네 꿈을 꾸네
 잠이 드네 꿈을 꾸네"
1990,98,사계,포크/블루스,문승현,"빨간 꽃 노란 꽃
 꽃밭 가득 피어도
 하얀 나비 꽃
 나비 담장위에 날아도
 따스한 봄바람이 불고 또 불어도
 미싱은 잘도 도네 돌아가네
 흰 구름 솜구름
 탐스러운 애기 구름
 짧은 샤쓰 짧은 치마 뜨거운 여름
 소금 땀 비지 땀
 흐르고 또 흘러도
 미싱은 잘도 도네 돌아가네
 저 하늘엔 별들이 밤새 빛나고
 찬바람 소슬바람
 산너머 부는 바람
 간밤에 편지 한 장 적어
 실어 보내고
 낙엽은 떨어지고
 쌓이고 또 쌓여도
 미싱은 잘도 도네 돌아가네
 흰눈이 온 세상에
 소복소복 쌓이면
 하얀 공장 하얀 불빛
 새하얀 얼굴들
 우리네 청춘이
 저물고 저물도록
 미싱은 잘도 도네 돌아가네
 공장엔 작업등이 밤새 비추고
 빨간 꽃 노란 꽃
 꽃밭 가득 피어도
 하얀 나비 꽃
 나비 담장 위에 날아도
 따스한 봄바람이
 불고 또 불어도
 미싱은 잘도 도네 돌아가네
 미싱은 잘도 도네 돌아가네
 미싱은 잘도 도네 돌아가네"
1990,99,사랑의 서약,발라드,김광진,"그토록 바라던 시간이 왔어요
 모든 사람의 축복에
 사랑의 서약을 하고 있죠
 세월이 흘러서 병들고 지칠 때
 지금처럼 내 곁에서
 서로 위로해 줄 수 있나요
 함께 걸어가야 할 수많은 시간 앞에서
 우리들의 약속은 언제나 변함없다는 것을 믿나요
 힘든 날도 있겠죠 하지만 후횐 없어요
 저 하늘이 부르는 그날까지
 사랑만 가득하다는 것을 믿어요
 
 이룰수 없다고 슬퍼했던 날들
 낮설었던 그 이별도
 이젠 추억이라 할수 있죠
 함께 걸어가야 할 수많은 시간 앞에서
 우리들의 약속은 언제나 변함없다는 것을 믿나요
 힘든 날도 있겠죠 하지만 후횐 없어요
 저 하늘이 부르는 그날까지
 사랑만 가득하다는 것을 믿어요"
1990,100,어떤 이별,발라드,박창학,"그래 내 모습을 볼 순 없지만
 더이상 어쩔 수 없는거야
 영원한 꿈을 믿기엔 이젠너무 지쳐버렸지
 생각하면 우린 많은 날들을
 오히려 서로가 아파했어
 가슴속 숨겨진 바램을 알기에는
 우린 서로 너무도 어렸어
 왜그렇게 내마음을 보이긴 싫었을까
 사랑할 수 있는길은 가까운데 있는걸
 참지못할 외로움을 알아버린 지금
 남겨진건 내모습뿐
 
 
생각하면 우린 많은 날들을
 오히려 서로가 아파했어
 가슴속 숨겨진 바램을 알기에는
 우린 서로 너무도 어렸어
 왜그렇게 내마음을 보이긴 싫었을까
 사랑할 수 있는길은 가까운데 있는걸
 참지못할 외로움을 알아버린 지금
 남겨진건 내모습뿐
 
 왜그렇게 내마음을 보이긴 싫었을까
 사랑할 수 있는길은 가까운데 있는걸
 참지못할 외로움을 알아버린 지금
 남겨진건 내모습뿐
 
 왜그렇게 내마음을~"
2000,2,다 줄거야,발라드,조규만,"그대 내게 다가오는 그 모습
자꾸 다시 볼수 없을 것만 같아서
감은 두눈 뜨지 못한거야
너를 내게 보내준 걸 감사할뿐야
고마울 뿐야
많이 외로웠던거니 그동안
야워가는 너를 보며 느낄 수 있어
너무 힘이 들땐 실컷 울어
눈물속에 아픈기억 떠나보내게
내품에서
서글픈 우리의 지난 날들을
서로가 조금씩 감싸줘야해
난 네게 너무나도 부족하겠지만
다 줄꺼야 내 남은 모든 사랑을
많이 지쳐있던거야 그동안
자꾸 야워가는
너를 보며 느낄 수 있어
너무 힘이 들땐 실컷 울어
눈물속에 아픈기억 떠나보내게
내품에서
서글픈 우리의 지난 날들을
서로가 조금씩 감싸줘야 해
난 네게 너무나도 부족하지만
다 줄꺼야 내 남은 모든 사랑을
난 네게 너무나도 부족하지만
다 줄거야 내 남은 모든 사랑을"
2000,3,Run To You,"댄스, 랩/힙합","이하늘,  정재용","하나 투 원 투 쓰리 포
BOUNCE with me BOUNCE
with me
BOUNCE with me BOUNCE
BOUNCE with me BOUNCE
with me
BOUNCE with me BOUNCE
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE BOUNCE BOUNCE
BOUNCE
외로울땐 날불러 뭐가
니맘에 걸려
다른남자와 난 틀려 내게
전활걸어
아무리 우리 멀리 있어도
그 무엇이 날막고 있어도
갈 수 있어 너만 원한다면
달려가겠어 훨훨 날아가겠어
널 안아주겠어 내 모든걸
주겠어 주겠어
내 사랑을 받아줘 날
사랑한다 말해줘
Yeah Baby Yeah Baby
BOUNCE with me BOUNCE
with me
BOUNCE BOUNCE BOUNCE
BOUNCE
외로울땐 나를 불러 뭐가
니맘에 걸려
내가 원한다는걸 넌 알고 있잖아
I need you I want you
I'll run to you
Yeah Baby Yeah Baby
니 마음의 문을 열어
나를 허락해줘
니안에 니맘에 내가 들어
갈수있게
나의 사랑으로 채워줄게
나나나나나 나나나나나
나나나나나
BOUNCE with me BOUNCE
나나나나나 나나나나나
나나나나나
BOUNCE with me BOUNCE
with me
BOUNCE with me BOUNCE
BOUNCE with me BOUNCE
with me
BOUNCE with me BOUNCE
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE BOUNCE BOUNCE
BOUNCE
마주선 다가선 너와의
뜨거운 시선
피할 수 없어 내맘을
숨길수가 없어
느낄수가 있어 니가 원하는걸
이 시간을 기다려 왔어 이젠
널 갖겠어
Just two of us 우리 단 둘이서
하늘을 날았어 멈출수가 없었어
이 시간을 꿈꿔왔어 난
정말 원했어
Yeah Baby I want you
I need you run to you
외로울땐 나를 불러 뭐가
니맘에 걸려
내가 원한다는 걸 넌
알고 있잖아
I need you I want you I run
to you
Yeah Baby Yeah Baby
니 마음의 문을 열어 나를
허락해줘
니안에 니맘에 내가 들어
갈수 있게
너와 내가 하나 될수 있게
나나나나나 나나나나나
나나나나나
BOUNCE with me BOUNCE
나나나나나 나나나나나
나나나나나
BOUNCE with me BOUNCE
with me
BOUNCE with me BOUNCE
BOUNCE with me BOUNCE
with me
BOUNCE with me BOUNCE
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE with me
BOUNCE BOUNCE BOUNCE
BOUNCE"
2000,4,거짓말,발라드,박진영,"미안해
난 니가 싫어졌어 우리
이만 헤어져
다른 여자가 생겼어 너보다
훨씬 좋은
실망하지는 마 나 원래 이런
놈이니까
제발 더 이상 귀찮게 하지마
그래 이래야 했어 이래야만
했어 거짓말을 했어
내가 내가 결국 너를
울리고 말았어
하지만 내가 이래야만
나를 향한
너의 마음을 모두 정리할
수 있을 거라고 생각한
내 맘을 내 결정을 어쩔
수 없음을
이렇게 하지 않으면 니가
날 떠나지 않을 것임을
알기에 너무나도 잘 알기에
어쩔 수 없어 널 속일게
미안해 널 울릴게
잘 가 가지마 행복해 떠나지마
나를 잊어줘 잊고 살아가줘
나를 잊지마
나는 그래 나는 괜찮아 아프잖아
내 걱정은 하지 말고 떠나가
제발 가지마
왜 자꾸 날 따라와 싫다고
했잖아
다른 여자가 생겼다고 몇 번
말했잖아
너 자꾸 이러면 나 이제 정말
화낼거야
제발 너도 다른 사랑 찾아
왜 자꾸 이러니 왜 자꾸 날
힘들게 하니
니가 자꾸 이러면 내가 널
떠나 보내기가 힘들잖니
내가 어디가 좋니 이렇게
매일 고생만 시키잖니
그리고 너 정도면 훨씬 좋은
남자 얼마든지
사귈 수 있잖니 싫어 싫어
정신 차려 바보야 정신 차려 제발
다시 한번 말하지만 나는 이제
니가 정말 싫어
그러니 제발 돌아가 제발 저리가
난 니가 싫어 니가 정말 싫어
잘 가 가지마 행복해 떠나지마
나를 잊어줘 잊고 살아가줘
나를 잊지마
나는 그래 나는 괜찮아 아프잖아
내 걱정은 하지 말고 떠나가
제발 가지마
잘 가 가지마 행복해 떠나지마
나를 잊어줘 잊고 살아가줘
나를 잊지마
나는 그래 나는 괜찮아 아프잖아
내 걱정은 하지 말고 떠나가
제발 제발 가지마
잘가 행복해
나를 잊어줘 잊고 살아가줘
나를 잊으면 안돼
나는 그래 나는 괜찮아 아프잖아
내 걱정은 하지 말고 떠나가"
2000,5,초련,댄스,김창환,"난 그냥 좋았어 니 앞에만 서면
요즘 내가 왜 이러는지 나도 몰라
니 생각만 하고 자꾸 보고싶고
틈만 나면 난 너를 만나고 싶어

이런 맘 첨이야 누군가를 내가
주체하지 못할 만큼 좋아하는게
너와 약속하면 기분이 들떠
난 몇번씩 거울 앞을 서성이곤 해

길가다 멋진 옷을 볼때면 항상
언제나 너에게 다 사주고 싶고
사소한 악세사리까지 모두다
예쁜걸 보면 항상 너를 먼저 떠올려

바다가 보이는 분위기가 좋은
멋진 카페를 우연히 알게되도
제일 먼저 니 생각을 하면서 나는
빨리 너와 둘이서 다시 또 와봐야지
너에게 내가 아는 모든걸 해주고 파

말론 설명할수가 없어
내 눈엔 오직 너만 보여
내 자신 조차도 주체할 수 없는
이런 감정이 사랑인가봐

오레오레오 난 지금 웃고 있어
오레오레오 너만을 생각하며
오레오레오 언제나 니곁에서
오레오레오 너와 함께 할꺼야

난 너무 아쉬워 널 바래다줄땐
일부러 한 정거장 앞에서 내리지
너와 걷고 싶어 좀더 있고 싶어
이 밤이 깊어가는게 아쉬워서

집에 돌아오면 니 생각을 하며
어느새 난 또 너에게 전화를 걸어
할말도 없는데 이 얘기 저 얘기
몇 시간씩 또 너와 애길 나누지

햇살이 창가에 머무는 아침엔
눈뜨면 제일 먼저 널 생각하고
오늘은 널 만나 또 무엇을 할까
콧노랠 부르면서 즐겁게 샤워를 해

재미있는 영화를 보는게 더 날까
아니면 교외로 나가는게 날까
아니야 즐겁게 쇼핑을 즐기며
니가 깜짝 놀라게 선물을 사줘야지
숨겨둔 비상금을 모두 털어서라도

말론 설명할수가 없어
내 눈엔 오직 너만 보여
내 자신 조차도 주체할 수 없는
이런 감정이 사랑인가봐

오레오레오 난 지금 웃고 있어
오레오레오 너만을 생각하며
오레오레오 언제나 니곁에서
오레오레오 너와 함께 할꺼야"
2000,6,가시나무,발라드,하덕규,"내 속엔 내가 너무도 많아
당신의 쉴곳 없네
내 속엔 헛된 바램들로
당신의 편할곳 없네
내 속엔 내가 어쩔수 없는 어둠
당신의 쉴 자리를 뺏고
내 속엔 내가 이길수 없는 슬픔
무성한 가시나무 숲같네
바람만 불면 그 메마른 가지
서로 부대끼며 울어대고
쉴곳을 찾아 지쳐 날아온
어린 새들도 가시에 찔려 날아가고
바람만 불면 외롭고 또 괴로워
슬픈 노래를 부르던 날이 많았는데
내 속엔 내가 너무도 많아서
당신의 쉴곳 없네

바람만 불면 그 매마른 가지
서로 부대끼며 울어대고
쉴곳을 찾아 지쳐날아온
어린 새들도 가시에 찔려 날아가고
바람만 불면 외롭고
또 괴로워
슬픈 노래를 부르던
날이 많았는데
내 속엔 내가 너무도 많아서
당신의 쉴곳 없네"
2000,7,흔들린 우정,댄스,김창환,"아냐 이게 아닌데 왜 난 자꾸만
친구의 여자가 좋을까
이러면 안되지 하면서 왜
내맘속엔 온통 그녀 생각뿐일까
친구 몰래 걸려온 그녀의
전화가 난 왜 이리도 설레일까
냉정하게 거절하면 되는데 왜
난 그녀를 거절하지 못할까
정말 난 미치겠어 나도
나를 잘 모르겠어
오랜 친구와의 우정을 외면한 채
여자 땜에 흔들리는 게
너무나 괴로워 나만 포기하면 되는데
왜 난 고민할 가치도 없는 일을
이렇게 고민하고 있는지
미안해 내 친구야
잠시 너를 기만했던걸
지금까지 너에 대한 내 우정이
아직도 좀 모자란가봐
이해해줘 내 친구야 잠시 흔들렸던 우정을
누군가가 너와 나의 친구사일
질투해 시험했던거라
그렇게 생각해줘

뭐야 정말 이게 뭐야 왜 하필
난 친구의 여자가 좋을까
이러면 안되는줄 알면서 왜
항상 난 그녀에게 끌리는 걸까
친구와 그녀가 다퉜다는 얘길 듣고
왜 내가 웃는 걸까
말도 안돼는 상상을 하며 헛된 기댈
왜 난 자꾸하는것일까
정말 난 모르겠어 이런 내자신이 싫었어
내 욕심만 채우려 우정을
잠시 망각했던 내 자신이 싫었어
너무나 괴로워 마치 죄를 짓는 것 같아
이젠 모든걸다 잊고
난 친구 곁으로 돌아가야 하겠어
미안해 내 친구야
잠시 너를 기만했던걸
지금까지 너에 대한 내 우정이
아직도 좀 모자란가봐
이해해줘 내 친구야 잠시 흔들렸던 우정을
누군가가 너와 나의 친구사일
질투해 시험했던거라
그렇게 생각해줘"
2000,8,나의 연인,발라드,한경혜,"너를 알기 전에 나 어떻게 혼자 살아 왔을까
너 없는 세상 이렇게도 내게 눈물나는 행복
기다릴 줄은 몰랐어 너에게 모두 줄거야
너를 위한 건 무엇이든 제발 언제나 처음 내게 오던 날처럼
기쁨으로 내게 있어줘 이젠 나보다 너를 사랑한다는 그 말
모두 이해해 너무 사랑하니까

니가 웃음질때 난 더 크게 웃고
너 아플땐 난 더 아파
내 삶과 세상 모두가 밝게만 빛나 보여
힘든 하루도 너를 보면 견딜 수 있어
너에게는 웃는 나이길 내겐 아무도 없어
오직 너만이 나를 살게해 널 사랑한뒤

너를 느낄때 난 살아있어 너는 내 행복의 전부니까
제발 언제나 처음 내게 오던 날처럼 기쁨으로 내게 있어줘
이젠 나보다 너를 사랑한다는 그말 모두 이해해
너무 사랑하니까
제발 언제나 처음 내게 오던 날처럼
기쁨으로 내게 있어줘 이젠 나보다 너를 사랑한다는 그말
너에게 하고 싶어 너를 너무 사랑해"
