year,rank,name,genre,lyricist,lyrics
1980,33,담다디,댄스,김남경,"담다디 담다디 담다디담
 담다디다담 담다디담
 담다디 담다디 담다디담
 담다디다담 다다담
 그대는 나를 떠나려나요
 내 마음 이렇게 아프게 하고
 그대는 나를 떠나려나요
 내 마음 이렇게 슬프게 하고
 그대는 나를 사랑할 수 없나요
 난 정말 그대를 사랑해
 그대가 나를 떠나도
 난 정말 그대를 사랑해
 그대가 나를 떠나도
 담다디 담다디 담다디담
 담다디다담 담다디담
 담다디 담다디 담다디담
 담다디다담 다다담
 난 정말 그댈 그리워 할 수 없나요
 당신께 이렇게 애원합니다
 난 정말 그댈 사랑할 수 없나요
 날 사랑한다고 속삭여 줘요
 그대는 나를 사랑할 수 없나요
 난 정말 그대를 사랑해
 그대가 나를 떠나도
 난 정말 그대를 사랑해
 그대가 나를 떠나도
 담다디 담다디 담다디담
 담다디다담 담다디담
 담다디 담다디 담다디담
 담다디다담 다다담
 담다디 담다디 담다디담
 담다디다담 담다디담
 담다디 담다디 담다디담
 담다디다담 다다담"
1980,34,당신은 누구시길래,성인가요/트로트,유승엽,"당신은 누구시길래 내마음 가져 갔나요
 
 당신 때문에 울고 있어요
 당신 때문에 웃고 있어요
 당신은 누구시길래 내마음 애태우나요
 
 거울에 비친 그리움은 누구일까
 다가와 눈을 보면 알 수 가 있을 꺼예요
 
 누구시길래 믿고 싶을까
 누구시길래 사랑 했을까
 당신은 누구시길래 내마음 가져 갔나요
 
 당신은 누구시길래 내마음 가져 갔나요
 
 당신 때문에 울고 있어요
 당신 때문에 웃고 있어요
 당신은 누구시길래 내마음 애태우나요
 
 세월이 흐른 지금에도 다정했던
 그 날의 우리사랑 지울 수 없을 꺼예요
 
 믿었기에 사랑했었고
 사랑했기에 슬퍼했었지
 당신은 누구시길래 내마음 가져갔나요"
1980,35,도시의 삐에로,성인가요/트로트,김병걸,"생각 없이 길을 걸어도 울적한 마음
 무엇으로 달래야 하나
 비에 젖은 가로등 되어 밤이 새도록
 타오르는 이 마음
 늘어지는 음악소리에 몸을 기대고
 어디론가 가는 이 마음
 반짝이던 푸른 꿈들이 날아가 버린
 둥지 잃은 삐에로
 사랑도 고독도 영원 속의 잠자는
 가녀린 불꽃
 언젠간 모두 나를 태워야 하리
 춤추던 낭만의 기억 위로
 흐르는 노래
 연기처럼 사라진 추억 속의 그리움
 늘어지는 음악 소리에 몸을 기대고
 어디론가 가는 이 마음
 반짝이던 푸른 꿈들이 날아가 버린
 둥지 잃은 삐에로
 사랑도 고독도 영원 속의 잠자는
 가녀린 불꽃
 언젠간 모두 나를 태워야 하리
 춤추던 낭만의 기억 위로
 흐르는 노래
 연기처럼 사라진 추억 속의 그리움
 추억 속의 그리움"
1980,36,독도는 우리땅,성인가요/트로트,박문영,"울릉도 동남쪽 뱃길따라 200리
 외로운 섬하나 새들의 고향
 그누가 아무리
 자기네 땅이라고 우겨도
 독도는 우리땅
 경상북도 울릉군 도동산 63
 동경 132 북위37
 평균기온 12도 강수량은 1300
 독도는 우리땅
 오징어 꼴뚜기 대구 명태 거북이
 연어알 물새알 해녀 대합실
 17만 평방미터 우물하나 분화구
 독도는 우리땅
 
 지증왕 13년 섬나라 우산국
 세종실록 지리지
 50쪽에 세째줄
 하와이는 미국땅
 대마도는 일본땅
 독도는 우리땅
 러일전쟁직후에
 임자없는 섬이라고
 억지로 우기면 정말 곤란해
 신라장군 이사부
 지하에서 웃는다
 독도는 우리땅
 울릉도 동남쪽 뱃길따라 200리
 외로운 섬하나 새들의 고향
 그누가 아무리
 자기네 땅이라고 우겨도
 독도는 우리땅"
1980,37,멍에,성인가요/트로트,추세호,"사랑의 기로에서서
 슬픔을 갖지말아요
 어차피 헤어져야 할거면
 미련을 두지말아요
 이별의 기로에서서
 미움을 갖지말아요
 뒤돌아 아쉬움을 남기면
 마음만 괴로우니까
 아무리 아름답던 추억도
 괴로운 이야기로
 사랑의 상처를 남기네
 이제는 헤어졌는데
 그래도 내게는 소중했던
 그날들이
 한동안 떠나지 않으리
 마음이 괴로울때면
 아무리 아름답던 추억도
 괴로운 이야기로
 사랑의 상처를 남기네
 이제는 헤어졌는데
 그래도 내게는 소중했던
 그 날들이
 한동안 떠나지 않으리
 마음이 괴로울때면
 한동안 떠나지 않으리
 마음이 괴로울때면"
1980,38,모두 다 사랑하리,록/메탈,김수철,"하늘에 구름 떠가네
 보라색 그 향기도
 이몸이 하늘이면
 얼마나 좋을까
 내 곁에 사랑도 가네
 빨간 입맞춤도
 시간이 멈춰지면
 얼마나 좋을까
 비 맞은 태양도
 목마른 저 달도
 내일의 문 앞에 서있네
 아무런 미련없이
 그대 행복 위해
 돌아설까나
 타오르는 태양도
 날아가는 저 새도
 다 모두 다 사랑하리
 타오르는 태양도
 날아가는 저 새도
 다 모두 다 사랑하리
 내 곁에 사랑도 가네
 빨간 입맞춤도
 시간이 멈춰지면
 얼마나 좋을까
 비 맞은 태양도
 목마른 저 달도
 내일의 문 앞에 서있네
 아무런 미련없이
 그대 행복 위해
 돌아설까나
 타오르는 태양도
 날아가는 저 새도
 다 모두 다 사랑하리
 타오르는 태양도
 날아가는 저 새도
 다 모두 다 사랑하리
 타오르는 태양도
 날아가는 저 새도
 다 모두 다 사랑하리
 타오르는 태양도
 날아가는 저 새도
 다 모두 다 사랑하리"
1980,39,모두가 사랑이예요,포크/블루스,윤경아,"모두가 이별이에요
 따뜻한 공간과도 이별
 수많은 시간과도
 이별이지요 이별이지요
 콧날이 시큰해지고
 눈이 아파오네요
 이것이 슬픔이란 걸
 난 알아요
 모두가 사랑이예요
 사랑하는 사람도 많고요
 사랑해주는 사람도
 많았어요 모두가 사랑이에요
 마음이 넓어지고
 예뻐질 것 같아요
 이것이 행복이란 걸
 난 알아요
 
 콧날이 시큰해지고
 눈이 아파오네요
 이것이 슬픔이란 걸
 난 알아요
 이것이 슬픔이란 걸
 난 알아요"
1980,40,목로주점,포크/블루스,이연실,"멋드러진 친구 내 오랜 친구야
 언제라도 그 곳에서 껄껄껄 웃던
 멋드러진 친구 내 오랜 친구야
 언제라도 그 곳으로 찾어오라던
 이왕이면 더 큰 잔에 술을 따르고
 이왕이면 마주 앉아
 마시자 그랬지
 그래 그렇게 마주 앉아서
 그래 그렇게 부딪혀 보자
 가장 멋진 목소리로 기원하려마
 가장 멋진 웃음으로 화답해줄께
 오늘도 목로주점 흙바람 벽엔
 삼십촉 백열등이 그네를 탄다
 월말이면 월급타서 로프를 사고
 연말이면 적금타서 낙타를 사자
 그래 그렇게 산엘 오르고
 그래 그렇게 사막엘 가자
 가장 멋진 내 친구야 빠트리지마
 한다스의 연필과 노트 한권도
 오늘도 목로주점 흙바람 벽엔
 삼십촉 백열등이 그네를 탄다"
1980,41,못찾겠다 꾀꼬리,록/메탈,김순곤,"못찾겠다 꾀꼬리 꾀꼬리 꾀꼬리
 나는야 오늘도 술래
 못찾겠다 꾀꼬리 꾀꼬리 꾀꼬리
 나는야 언제나 술래
 
 어두워져 가는 골목에 서면
 어린시절 술래잡기 생각이 날꺼야
 모두가 숨어버려 서성거리다
 무서운 생각에
 나는 그만 울어버렸지
 하나 둘 아이들은 돌아가 버리고
 교회당 지붕위로 저 달이 떠올때
 까맣게 키가큰 전봇대에 기대앉아
 얘들아 얘들아 얘들아 얘들아
 못찾겠다 꾀꼬리 꾀꼬리 꾀꼬리
 나는야 오늘도 술래
 못찾겠다 꾀꼬리 꾀꼬리 꾀꼬리
 나는야 언제나 술래
 
 엄마가 부르기를 기다렸는데
 강아지만 멍멍
 난 그만 울어버렸지
 
 그 많던 어린 날의 꿈이
 숨어버려 잃어버린
 꿈을 찾아 헤매는 술래야
 이제는 커다란 어른이 되어
 눈을 감고 세어보니
 지금은 내 나이는
 찾을때도 됐는데
 보일때도 됐는데
 얘들아 얘들아 얘들아 얘들아
 못찾겠다 꾀꼬리 꾀꼬리 꾀꼬리
 나는야 오늘도 술래
 못찾겠다 꾀꼬리 꾀꼬리 꾀꼬리
 나는야 언제나 술래
 못찾겠다 꾀꼬리 나는야 술래
 못찾겠다 꾀꼬리 나는야 술래
 못찾겠다 꾀꼬리 나는야 술래
 못찾겠다 꾀꼬리 나는야 술래
 못찾겠다"
1980,42,미워 미워 미워,성인가요/트로트,"정욱, 정풍송","나뭇잎이 떨어져
 바람결에 뒹굴고
 내마음도 갈곳 잃어
 낙엽따라 헤매네
 잊으라는 그 한마디
 남기고 가버린
 사랑했던 그 사람
 미워 미워 미워
 잊으라면 잊지요
 잊으라면 잊지요
 그 까짓 것 못 잊을까봐
 
 이슬비가 내리네
 소리없이 내리네
 님을 잃은 내 가슴을
 하염없이 적시네
 잊으라는 그 한마디
 남기고 갈 바엔
 사랑한다 왜 그랬나요
 미워 미워 미워
 잊으라면 잊지요
 잊으라면 잊지요
 그 까짓 것 못 잊을까봐"
1980,43,바라볼 수 없는 그대,발라드,박강성,"그대 가슴에 기대고 싶은 나의
 여린 눈길에 왜 그대는 아픔으로
 돌아서고 있나 흐느껴 울면 바라볼까
 가만히 그댈 보아도 왜 가까이
 불렀어도 그렇게 멀리 떠나나
 정말로 나를 사랑하고 있다면
 이별이란 있을 수 없어
 그리움 속에 기다릴 수 있다면
 이렇게 애원하진 않아
 그렇게 떠나가는 사람
 난 정말 울어 버렸네
 
 흐느껴 울면 바라볼까 가만히 그댈
 보아도 왜 가까이 불렀어도
 그렇게 멀리 떠나나 정말로 나를
 사랑하고 있다면 이별이란 있을 수없어
 그리움 속에 기다릴 수 있다면
 이렇게 애원하진 않아
 그렇게 떠나가는 사람
 난 정말 울어버렸네
 그렇게 떠나가는 사람
 난 정말 울어버렸네"
1980,44,"바람, 바람, 바람",성인가요/트로트,김범룡,"문밖엔 귀뚜라미 울고
 산새들 지저귀는데
 내 님은 오시지는 않고
 어둠만이 짙어가네
 저멀리엔 기타소리
 귓가에 들려오는데
 언제 님은 오시려나
 바람만 휭하니 부네
 내 님은 바람이련가
 스치고 지나가는 바람
 오늘도 잠 못 이루고
 어둠속에 잠기네
 그대 이름은 바람 바람 바람
 왔다가 사라지는 바람
 그대 이름은 바람 바람 바람
 날 울려 놓고 가는 바람
 
 창가에 우두커니 앉아
 어두운 창밖 바라보면
 힘없는 내 손 잡아주며
 님은 곧 오실것 같아
 저멀리엔 교회 종소리
 귓가에 들려오는데
 언제 님은 오시려나
 바람만 휭하니 부네
 내 님은 바람이련가
 스치고 지나가는 바람
 오늘도 잠 못 이루고
 어둠속에 잠기네
 그대 이름은 바람 바람 바람
 왔다가 사라지는 바람
 그대 이름은 바람 바람 바람
 날 울려 놓고 가는 바람
 날 울려 놓고 가는 바람
 날 울려 놓고 가는 바람"
1980,45,바람에 옷깃이 날리듯,발라드,김성란,"바람에 옷깃이 날리듯 나도 몰래
 먼길을 걸어보는 나의 마음
 밤이면 행여나 그대 오질않나
 내 맘은 등불이 되고 싶네
 해뜨면 부끄러워 얼굴을 붉혀도
 그리움에 약해지는 사랑때문에
 밤이면 언제나 기다리는 마음
 밤길을 거니는 나의 마음
 이슬에 물든 제비꽃처럼
 기다리는 꽃으로 피어나네
 바람에 옷깃이 날리듯
 나의 마음은 나도 모르게
 그대 떠난후 알아 버린
 이 사랑 때문에
 가슴에 내리는 뜨거운 눈물
 실비되어 젖어드네
 옛날엔 나만을 사랑하던 사람
 오늘도 다시 돌아올줄 모르고
 달무리 흐르는 차가운 하늘위에
 또 다시 새벽이 밝아오네
 
 이슬에 물든 제비꽃처럼
 기다리는 꽃으로 피어나네
 바람에 옷깃이 날리듯
 나의 마음은 나도 모르게
 그대 떠난후 알아 버린
 이 사랑 때문에
 가슴에 내리는 뜨거운 눈물
 실비되어 젖어드네"
1980,46,바람이려오,성인가요/트로트,황풀잎,"그대 잠든 머리맡에
 가만히 앉아
 이 밤을 지키는 나는
 나는 바람 바람 이려오
 그대 잠든 모습처럼
 가만히 앉아
 이 밤을 지키는 나는
 나는 어둠 어둠 이려오
 멀리서 멀리서
 밝아 오는 아 침이
 나의 노래 천국의 노래
 삼켜버려요
 날개짓 하면서
 밝아 오는 아 침이
 나의 노래 천국의 노래
 흩어 놓아요
 산들 산들 불어오는
 포근한 바람
 이 밤을 지키는 나는
 나는 바람 바람 이려오
 
 멀리서 멀리서
 밝아 오는 아 침이
 나의 노래 천국의 노래
 삼켜버려요
 날개짓 하면서
 밝아 오는 아 침이
 나의 노래 천국의 노래
 흩어 놓아요
 산들 산들 불어오는
 포근한 바람
 이 밤을 지키는 나는
 나는 바람 바람 이려오
 이 밤을 지키는 나는
 나는 어둠이려오"
1980,47,비내리는 영동교,성인가요/트로트,정은이,"밤비 내리는 영동교를
 홀로 걷는 이 마음
 그사람은 모를거야 모르실거야
 비에 젖어 슬픔에 젖어
 눈물에 젖어
 하염없이 걷고있네
 밤비 내리는영동교
 잊어야지 하면서도 못 잊는것은
 미련 미련 미련 때문인가봐
  
 밤비 내리는영동교를
 헤매도는 이 마음
 그사람은 모를거야 모르실거야
 비에 젖어 슬픔에 젖어
 아픔에 젖어
 하염없이 헤매이네
 밤비 내리는 영동교
 생각 말자 하면서도 생각하는 건
 미련 미련 미련 때문인가봐"
1980,48,비처럼 음악처럼,발라드,박성식,"비가 내리고 음악이 흐르면
 난 당신을 생각해요
 당신이 떠나시던 그 밤에
 이렇게 비가 왔어요
 비가 내리고 음악이 흐르면
 난 당신을 생각해요
 당신이 떠나시던 그 밤에
 이렇게 비가 왔어요
 난 오늘도 이 비를 맞으며
 하루를 그냥 보내요
 오 아름다운 음악 같은 우리의
 사랑의 이야기들은
 흐르는 비처럼
 너무 아프기 때문이죠 오
 난 오늘도 이 비를 맞으며
 하루를 그냥 보내요
 오 아름다운 음악 같은 우리의
 사랑의 이야기들은
 흐르는 비처럼
 너무 아프기 때문이죠 오
 그렇게 아픈 비가 왔어요
 오 오 오 오"
1980,49,빙글빙글,발라드,박건호,"그저 바라만 보고 있지
 그저 눈치만 보고 있지
 늘 속삭이면서도
 사랑한다는
 그 말을 못 해
 그저 바라만 보고 있지
 그저 속만 태우고 있지
 늘 가깝지도 않고
 멀지도 않은
 우리 두 사람
 그리워지는 길목에 서서
 마음만 흠뻑 젖어 가네
 어떻게 하나
 우리 만남은
 빙글빙글 돌고
 여울져 가는 저 세월 속에
 좋아하는 우리 사이
 멀어질까 두려워
 어떻게 하나
 우리 만남은
 빙글빙글 돌고
 여울져 가는 저 세월 속에
 좋아하는 우리 사이
 멀어질까 두려워
 
 그저 바라만 보고 있지
 그저 속만 태우고 있지
 늘 가깝지도 않고
 멀지도 않은
 우리 두 사람
 그리워지는 길목에 서서
 마음만 흠뻑 젖어 가네
 어떻게 하나
 우리 만남은
 빙글빙글 돌고
 여울져 가는 저 세월 속에
 좋아하는 우리 사이
 멀어질까 두려워
 어떻게 하나
 우리 만남은
 빙글빙글 돌고
 여울져 가는 저 세월 속에
 좋아하는 우리 사이
 멀어질까 두려워
 어떻게 하나
 우리 만남은
 빙글빙글 돌고
 여울져 가는 저 세월 속에
 좋아하는 우리 사이
 멀어질까 두려워
 어떻게 하나
 우리 만남은
 빙글빙글 돌고
 여울져 가는 저 세월 속에
 좋아하는 우리 사이
 멀어질까 두려워"
1980,50,사랑 사랑 누가 말했나,포크/블루스,박동율,"때로는 당신 생각에
 잠 못 이룬 적도 있었지
 기울어 가는 둥근 달을 보며
 타는 가슴 남 몰래 달랬지
 사랑 사랑 누가 말했나 아아
 향기로운 꽃보다 진하다고 오오
 사랑 사랑 그 누가 말했나 아아
 바보들의 이야기라고 오오
 세월이 흘러 먼 훗날
 기억나지 않는다 하여도
 오늘 밤 또 다시 당신 생각에
 타는 가슴 남 몰래 달래네
 
 때로는 당신 생각에
 잠 못 이룬 적도 있었지
 기울어 가는 둥근 달을 보며
 타는 가슴 남 몰래 달랬지
 사랑 사랑 누가 말했나 아아
 향기로운 꽃보다 진하다고 오오
 사랑 사랑 그 누가 말했나 아아
 바보들의 이야기라고 오오
 세월이 흘러 먼 훗날
 기억나지 않는다 하여도
 오늘 밤 또 다시 당신 생각에
 타는 가슴 남 몰래 달래네"
1980,51,사랑은 언제나 그 자리에,포크/블루스,이주호,"우리 모두가 잃어가는 많은 것들
 우리 모두가 사랑하는 많은 사람들 많은 시간들
 바람만 불어도 고개를 돌리는 우리
 이리로 저리로 갈대처럼 색바랜 모습으로
 하나는 모르면서 둘을 알려고 애쓰며 살지
 그러나 사랑할 수 있는 마음은 언제나 그 자리에
 사랑은 사랑할 수 있는 마음을 변함없이 그 자리에
 사랑은 사랑할 수 있는 마음은 언제나 그 자리에
 바람만 불어도 고개를 돌리는 우리
 이리로 저리로 갈대처럼 색바랜 모습으로
 하나는 모르면서 둘을 알려고 애쓰며 살지
 그러나 사랑할 수 있는 마음은 언제나 그 자리에
 사랑은 사랑할 수 있는 마음을 변함없이 그 자리에
 사랑은 사랑할 수 있는 마음은 언제나 그 자리에
 우린 모든 걸 사랑해 우린 모든 걸 사랑해"
1980,52,사랑은 창밖에 빗물같아요,발라드,전영록,"이밤 왠지 그대가 내 곁에 올것만 같아 음
 그대 떠나버린걸 난 지금 후회 안해요 오
 그저 지난 세월이 내리는 빗물같아요
 그렇지만 문득 그대 떠오를 때면
 이 마음은 아파올거야
 그누구나 세월가면 잊혀지지만
 사랑은 창밖에 빗물같아요
 
 이밤 그대 모습이 내 맘에 올것만 같아 음
 그대 말은 안해도 난 지금 알 수 있어요 오
 그저 지난 세월이 내리는 빗물같아요
 그렇지만 문득 그대 떠오를 때면
 이 마음은 아파올거야
 그누구나 세월가면 잊혀지지만
 사랑은 창밖에 빗물같아요
 사랑은 창밖에 빗물같아요"
1980,53,사랑의 미로,성인가요/트로트,지명길,"그토록 다짐을 하건만
 사랑을 알 수 없어요
 사랑으로 눈먼 가슴은
 진실하나에 울지요
 그대 작은 가슴에
 심어준 사랑이여
 상처를 주지 마오 영원히
 끝도 시작도 없이
 아득한 사랑의 미로여
 
 흐르는 눈물은 없어도
 가슴은 젖어버리고
 두려움에 떨리는 것은
 사랑의 기쁨인가요
 그대 작은 가슴에
 심어준 사랑이여
 상처를 주지 마오 영원히
 끝도 시작도 없이
 아득한 사랑의 미로여
 
 때로는 쓰라린 이별도
 쓸쓸히 맞이하면서
 그리움만 태우는것이
 사랑의 진실인가요
 그대 작은 가슴에
 심어준 사랑이여
 상처를 주지 마오 영원히
 끝도 시작도 없이
 아득한 사랑의 미로여"
1980,54,사랑의 슬픔,"발라드, 록/메탈",하지영,"하늘엔 흰눈이 내리고
 거리에는 오가는 사람들
 무슨 생각에 걸어 왔는지
 알 수 없어요
 달리는 창가에 흐르는
 눈꽃처럼 허무한 사랑에
 눈을 감으면 그대 생각에
 가슴이 시려워요
 아 속삭이듯 다가와
 나를 사랑한다고
 아 헤어지며 하는 말
 나를 잊으라고
 거리엔 흰눈이 쌓이고
 내 가슴엔 사랑의 슬픔이
 피어나지 못할 눈꽃이 되어
 빈 가슴을 적시네
 
 아 속삭이듯 다가와
 나를 사랑한다고
 아 헤어지며 하는 말
 나를 잊으라고
 거리에 흰눈이 쌓이고
 내 가슴엔 사랑의 슬픔이
 그대 가슴 안에 흩어져버린
 눈꽃이 되었나요"
1980,55,사랑의 썰물,포크/블루스,김창기,"차가운 너의 이별의 말이
 마치 날카로운 비수처럼
 내 마음 깊은 곳을 찌르고
 마치 말을 잃은 사람처럼
 아무말도 하지 못한채
 떠나가는 너를 지키고 있네
 어느새 굵은 눈물 내려와
 슬픈 내 마음 적셔주네
 
 기억 할 수 있는
 너의 모든 것
 내게 새로운 의미로 다가와
 너의 사랑없인 더 하루도
 견딜 수가 없을것만 같은데
 잊혀지지 않는 모습은
 미소짖던 너의 그 고운얼굴
 어느새 굵은 눈물 내려와
 검붉은 노을 물들였네
 다시 돌아올 수 없기에
 혼자 외로울 수 밖에 없어
 어느새 사랑 썰물이 되어
 너무도 멀리 떠나갔네
 어느새 사랑 썰물이 되어
 내게서 멀리 떠나갔네
 
 어느새 사랑 썰물이 되어
 내게서 멀리 떠나갔네
 
 어느새 사랑 썰물이 되어
 내게서 멀리 떠나갔네"
1980,56,사랑이 저만치 가네,발라드,김정욱,"사랑이 떠나간다네
 이밤이 다 지나가면
 우리의 마지막 시간은
 붙잡을 수는 없겠지
 사랑이 울고 있다네
 이별을 앞에 두고서
 다시는 볼 수 없음에
 가슴은 찢어지는데
 이제 이별의 시간이 다가오네
 사랑이 떠나가네
 나는 죽어도
 너를 잊지는 못할거야
 아침이면 떠날 님아
 
 사랑이 저만치가네
 나 홀로 남겨놓고서
 세월아 멈춰져 버려라
 내님이 가지 못하게
 
 이제 이별의 시간이 다가오네
 사랑이 떠나가네
 나는 죽어도
 너를 잊지는 못할거야
 아침이면 떠날 님아
 
 사랑이 저만치가네
 나 홀로 남겨놓고서
 세월아 멈춰져 버려라
 내님이 가지 못하게
 내님이 가지 못하게
 내님이 가지 못하게"
1980,57,사랑이 지나가면,발라드,이영훈,"(1절)
 그 사람 나를 보아도
 나는 그 사람을 몰라요
 두근거리는 마음은 아파도
 이젠 그대를 몰라요
 그대 나를 알아도
 나는 기억을 못합니다
 목이 메어와 눈물이 흘러도
 사랑이 지나가면
 그렇게 보고 싶던 그 얼굴을
 그저 스쳐 지나며
 그대의 허탈한 모습 속에
 나 이젠 후회 없으니
 그대 나를 알아도
 나는 기억을 못합니다
 목이 메어와 눈물이 흘러도
 사랑이 지나가면
 
 (2절)
 그렇게 보고싶던 그얼굴을
 그저 스쳐 지나며
 그대의 허탈한 모습속에
 나 이젠 후회없으니
 그대 나를 알아도
 나는 기억을 못합니다
 목이 메어와 눈물이 흘러도
 사랑이 지나가면
 
 사랑이 지니가면"
1980,58,사랑이여!,성인가요/트로트,최용식,"별처럼 아름다운 사랑이여
 꿈처럼 행복했던 사랑이여
 머물고 간 바람처럼
 기약 없이 멀어져간 내 사랑아
 한송이 꽃으로 피어라
 지지 않는 사랑의 꽃으로
 다시 한번 내 가슴에
 돌아오라 사랑이여 내 사랑아
 아 사랑은 타버린 불꽃
 아 사랑은 한줄기 바람인것을
 아 까맣게 잊으려 해도
 왜 나는 너를 잊지 못 하나 오 내사랑
 
 아 사랑은 타버린 불꽃
 아 사랑은 한줄기 바람인것을
 아 까맣게"
1980,59,사랑하기 때문에,발라드,유재하,"처음 느낀 그대 눈빛은
 혼자만의 오해였던가요
 해맑은 미소로 나를
 바보로 만들었소
 내곁을 떠나가던 날
 가슴에 품었던 분홍빛의
 수많은 추억들이
 푸르게 바래졌소
 어제는 떠난 그대를
 잊지 못하는 내가 미웠죠
 하지만 이제 깨달아요
 그대만의 나였음을
 다시 돌아온 그대 위해
 내 모든 것 드릴테요
 우리 이대로 영원히
 헤어지지 않으리
 나 오직 그대만을
 사랑하기 때문에
 커다란 그대를 향해
 작아져만 가는 나이기에
 그 무슨 뜻이라해도
 조용히 따르리오
 어제는 지난 추억을
 잊지 못하는 내가 미웠죠
 하지만 이제 깨달아요
 그대만의 나였음을
 다시 돌아온 그대 위해
 내 모든 것 드릴테요
 우리 이대로 영원히
 헤어지지 않으리
 나 오직 그대만을
 사랑하기 때문에
 사랑하기 때문에"
1980,60,사랑하기에,발라드,조정열,"사랑하기에 떠나신다니
 그 말 나는 믿을 수 없어
 사랑한다면 왜 헤어져야 해
 그 말 나는 믿을 수 없어
 하얀 찻잔을 사이에 두고
 그대에게 하고 싶은 말
 사랑한다는 말 하기도 전에
 떠나가면 나는 어떡해
 홀로 애태웠던 많은 노래가
 오늘 이 밤 다시 들릴듯 한데
 그 많았던 순간 우리의 얘기
 저 하늘에 그대 가슴에 들릴듯 한데
 날 사랑한다면 왜 떠나가야해
 나에겐 아직도 할말이 많은데
 정녕 내 곁을 떠나가야 한다면
 말 없이 보내드리겠어요
 하지만 나는 믿을 수 없어요
 그대 떠난다는 말이
 사랑하기에 떠나신다는 그 말
 나는 믿을 수 없어요
 
 홀로 애태웠던 많은 노래가
 오늘 이 밤 다시 들릴듯 한데
 그 많았던 순간 우리의 얘기
 저 하늘에 그대 가슴에 들릴듯 한데
 날 사랑한다면 왜 떠나가야해
 나에겐 아직도 할말이 많은데
 정녕 내 곁을 떠나가야 한다면
 말 없이 보내드리겠어요
 하지만 나는 믿을 수 없어요
 그대 떠난다는 말이
 사랑하기에 떠나신다는 그 말
 나는 믿을 수 없어요"
1980,61,사랑했어요,발라드,김현식,"돌아서 눈 감으면 잊을까
 정든님 떠나가면 어이해
 발길에 부딪히는 사랑의 추억
 두 눈에 맺혀지는 눈물이여
 
 이제와 생각하면 당신은
 내 마음 깊은곳에 찾아와
 사랑은 기쁨보다 아픔인것을
 나에게 심어주었죠
 
 사랑했어요 그때는 몰랐지만
 이 마음 다 받쳐서 당신을 사랑했어요
 이젠 알아요 사랑이 무언질
 마음이 아프다는걸
 
 돌아서 눈 감으면 잊을까
 정든님 떠나가면 어이해
 발길에 부딪히는 사랑의 추억
 두 눈에 맺혀지는 눈물이여
 
 사랑했어요 그때는 몰랐지만
 이마음 다 바쳐서 당신을 사랑했어요
 이젠 알아요 사랑이 무언질
 마음이 아프다는걸
 
 돌아서 눈 감으면 잊을까
 정든님 떠나가면 어이해
 발길에 부딪히는 사랑의 추억
 두눈에 맺혀지는 눈물이여
 
 발길에 부딪히는 사랑의 추억
 두눈에 맺혀지는 눈물이여 -"
1980,62,새벽 아침,성인가요/트로트,정문숙,"나는 나는 풀꽃이 되어
 대지 위에 자라고
 너는 너는 이슬이 되어
 나의 모습을 적신다
 우리들이 만나는 날은
 안개가 낀 이른 새벽 아침
 너의 이슬이 나를 적실때
 나는 기쁨의 눈물을 흘린다
 나는 나는 풀꽃이 되어
 대지 위에 자라고
 너는 너는 이슬이 되어
 나의 모습을 적신다
 
 나는 나는 갈대가 되어
 너를 기다리고
 너는 너는 이슬이 되어
 나의 모습을 찾는다
 우리들이 만나는 날은
 안개가 낀 이른 새벽 아침
 너의 이슬이 나를 적실때
 나는 기쁨의 눈물을 흘린다
 나는 나는 갈대가 되어
 너를 기다리고
 너는 너는 이슬이 되어
 나의 모습을 찾는다"
1980,63,새벽기차,발라드,이두헌,"해지고 어두운 거리를
 나 홀로 걸어가면은
 눈물처럼 젖어드는 슬픈 이별이
 떠나간 그대 모습은
 빛 바랜 사진속에서
 애처롭게 웃음짓는데
 그 지나치는 시간속에 우연히
 스쳐가듯 만났던 그대
 이젠 돌아올 수 없는 길을 떠났네
 허전함에 무너진 가슴
 희미한 어둠을 뚫고
 떠나는 새벽기차는
 허물어진 내 마음을 함께 실었네
 낯설은 거리에 내려
 또 다시 외로워지는
 알 수 없는 내 마음이여
 
 그 지나치는 시간속에 우연히
 스쳐가듯 만났던 그대
 이젠 돌아올 수 없는 길을 떠났네
 허전함에 무너진 가슴
 희미한 어둠을 뚫고
 떠나는 새벽기차는
 허물어진 내 마음을 함께 실었네
 낯설은 거리에 내려
 또 다시 외로워지는
 알 수 없는 내 마음이여"
1980,64,아! 옛날이여,발라드,송수욱,"이젠 내 곁을 떠나간
 아쉬운 그대기에
 마음 속의 그대를
 못 잊어 그려본다
 달빛 물든 속삭임
 별빛 속에 그 밀어
 안개처럼 밀려와
 파도처럼 꺼져간다
 아 옛날이여
 지난시절 다시 올 수 없나 그날
 아니야 이제는 잊어야지
 아름다운 사연들
 구름속에 묻으리
 모두 다 꿈이라고
 
 아 옛날이여
 지난시절 다시 올 수 없나 그날
 아 옛날이여
 지난시절 다시 올 수 없나 그날
 오 오 오
 아 옛날이여
 지난시절 다시 올 수 없나 그날
 그 날이여"
